,doc_id,doc_hash,entity_hash,sentence,start_idx,end_idx,entity_type
2254,450,550e396205bd729ab1ed97b93ed45725,625fec1e9df107756830f129b89fea33,"The Persistence of Memory, painted by Salvador Dali, 1931, 24x33 cm - oil on canvas.",64,77,MEDIUM
2255,451,f7aaaaf8730577bdf5e4e096d850e228,962af2e54edfacaa57df9c69dd92e268,"Acrylic on canvas, 'Campbell's Soup Cans' - Andy Warhol, 1962 - 20x16 in.",20,42,ART_TITLE
2256,451,f7aaaaf8730577bdf5e4e096d850e228,b0d743a644fd04d56b0cce7bc2fe3fdb,"Acrylic on canvas, 'Campbell's Soup Cans' - Andy Warhol, 1962 - 20x16 in.",45,56,ARTIST
2257,451,f7aaaaf8730577bdf5e4e096d850e228,3f00f33e103c20f8a1eeb45f4d2a7510,"Acrylic on canvas, 'Campbell's Soup Cans' - Andy Warhol, 1962 - 20x16 in.",58,62,DATE
2258,451,f7aaaaf8730577bdf5e4e096d850e228,e1915a57f487692592a8074675fba638,"Acrylic on canvas, 'Campbell's Soup Cans' - Andy Warhol, 1962 - 20x16 in.",65,73,DIMENSION
2259,451,f7aaaaf8730577bdf5e4e096d850e228,2e4850fbb20bdd9283c0c9cb4dcc884c,"Acrylic on canvas, 'Campbell's Soup Cans' - Andy Warhol, 1962 - 20x16 in.",0,17,MEDIUM
2260,452,da970a2007a1bfd4c3195a7d6336e627,c1b5cfafe9a300855c442edd529a9ea9,"Leonardo da Vinci - 1503 - 'Mona Lisa', oil on poplar panel; 77x53 cm.",0,17,ARTIST
2261,452,da970a2007a1bfd4c3195a7d6336e627,3da6456a2dc30605ab6606fefe44fc48,"Leonardo da Vinci - 1503 - 'Mona Lisa', oil on poplar panel; 77x53 cm.",20,24,DATE
2262,452,da970a2007a1bfd4c3195a7d6336e627,ab6c23dd950a7d42dc2eea34ce754f95,"Leonardo da Vinci - 1503 - 'Mona Lisa', oil on poplar panel; 77x53 cm.",27,36,ART_TITLE
2263,452,da970a2007a1bfd4c3195a7d6336e627,240e74a6aad5215c6aa1256c0add066a,"Leonardo da Vinci - 1503 - 'Mona Lisa', oil on poplar panel; 77x53 cm.",38,57,MEDIUM
2264,452,da970a2007a1bfd4c3195a7d6336e627,e576fd9ebb668e49c77344abe268793d,"Leonardo da Vinci - 1503 - 'Mona Lisa', oil on poplar panel; 77x53 cm.",59,66,DIMENSION
2265,453,fc0eae66ab6198727716e5555507a8a0,9deea574e59429a91ac6112a5913a486,"Claude Monet's 'Water Lilies', 1916, 200x180 cm - oil on canvas.",0,12,ARTIST
2266,453,fc0eae66ab6198727716e5555507a8a0,65b19ef8dbe0700de084193710a0328e,"Claude Monet's 'Water Lilies', 1916, 200x180 cm - oil on canvas.",14,27,ART_TITLE
2267,453,fc0eae66ab6198727716e5555507a8a0,51cac9347a08c41a55eec8126ca054e3,"Claude Monet's 'Water Lilies', 1916, 200x180 cm - oil on canvas.",29,33,DATE
2268,453,fc0eae66ab6198727716e5555507a8a0,5b8fd42b9636ae464821ba18519013b4,"Claude Monet's 'Water Lilies', 1916, 200x180 cm - oil on canvas.",35,44,DIMENSION
2269,453,fc0eae66ab6198727716e5555507a8a0,6912af5896bebb4c8ddfc412501d23ed,"Claude Monet's 'Water Lilies', 1916, 200x180 cm - oil on canvas.",47,60,MEDIUM
2270,454,546e578acce757ff9569bbf6915bcca7,f978420737bb0d952bf491da06e2093e,"The Scream - Edvard Munch; 1893 - 91x73 cm, tempera on cardboard.",0,10,ART_TITLE
2271,454,546e578acce757ff9569bbf6915bcca7,91042c9ee4ea39f94155e514ee53b302,"The Scream - Edvard Munch; 1893 - 91x73 cm, tempera on cardboard.",13,25,ARTIST
2272,454,546e578acce757ff9569bbf6915bcca7,b6af847b3af935f4e7736bd8a8de2065,"The Scream - Edvard Munch; 1893 - 91x73 cm, tempera on cardboard.",27,31,DATE
2273,454,546e578acce757ff9569bbf6915bcca7,4f742e12dc3d5b0f18817adf6ddc0f74,"The Scream - Edvard Munch; 1893 - 91x73 cm, tempera on cardboard.",34,41,DIMENSION
2274,454,546e578acce757ff9569bbf6915bcca7,c40a6232a5950ada0d555e527030568b,"The Scream - Edvard Munch; 1893 - 91x73 cm, tempera on cardboard.",43,63,MEDIUM
2275,455,50828e105c547c56ea28f9fc16343c5c,19586c6eb9056a71530d6ad3cbccef69,"Rembrandt - 'The Night Watch', 1642 - 363x437 cm; oil on canvas.",0,9,ARTIST
2276,455,50828e105c547c56ea28f9fc16343c5c,f8019893ec616bf9e8fc457c22cf2621,"Rembrandt - 'The Night Watch', 1642 - 363x437 cm; oil on canvas.",12,29,ART_TITLE
2277,455,50828e105c547c56ea28f9fc16343c5c,5266b9d6228ad1e0c21c6eef9f2cf646,"Rembrandt - 'The Night Watch', 1642 - 363x437 cm; oil on canvas.",31,35,DATE
2278,455,50828e105c547c56ea28f9fc16343c5c,7a97177939796435e40510a8d5b5dd12,"Rembrandt - 'The Night Watch', 1642 - 363x437 cm; oil on canvas.",38,47,DIMENSION
2279,455,50828e105c547c56ea28f9fc16343c5c,0987554ff62d187143c2f43f0d1bff99,"Rembrandt - 'The Night Watch', 1642 - 363x437 cm; oil on canvas.",49,62,MEDIUM
2280,456,337fb8e3ab7f91c37500b9d9171a94fe,703bbe98428ae5e5d07b53d8e46d3968,"A Sunday Afternoon on the Island of La Grande Jatte - Georges Seurat - 1884 - 207x308 cm, oil on canvas.",0,51,ART_TITLE
2281,456,337fb8e3ab7f91c37500b9d9171a94fe,4c6592f2b2f66bae0dc24d436a3e03d5,"A Sunday Afternoon on the Island of La Grande Jatte - Georges Seurat - 1884 - 207x308 cm, oil on canvas.",54,68,ARTIST
2282,456,337fb8e3ab7f91c37500b9d9171a94fe,6209e9fb3525a6f4c8ccbed0199fc220,"A Sunday Afternoon on the Island of La Grande Jatte - Georges Seurat - 1884 - 207x308 cm, oil on canvas.",71,75,DATE
2283,456,337fb8e3ab7f91c37500b9d9171a94fe,c3b17dba99be931bf58697db164ac05b,"A Sunday Afternoon on the Island of La Grande Jatte - Georges Seurat - 1884 - 207x308 cm, oil on canvas.",78,87,DIMENSION
2284,456,337fb8e3ab7f91c37500b9d9171a94fe,80408be5dd0c032d47ae9b4ea0efbdbd,"A Sunday Afternoon on the Island of La Grande Jatte - Georges Seurat - 1884 - 207x308 cm, oil on canvas.",89,102,MEDIUM
2285,457,061c6142b8017368303fedb232249655,3324af9547fbb5e2def024ebf9d1fc10,"The Birth of Venus - Sandro Botticelli, 1486, 172.5x278.5 cm - tempera on canvas.",0,17,ART_TITLE
2286,457,061c6142b8017368303fedb232249655,5f3935082757efe6d6c9c63c20b64809,"The Birth of Venus - Sandro Botticelli, 1486, 172.5x278.5 cm - tempera on canvas.",20,37,ARTIST
2287,457,061c6142b8017368303fedb232249655,68a9aded29e55deeb3fe272ea9992252,"The Birth of Venus - Sandro Botticelli, 1486, 172.5x278.5 cm - tempera on canvas.",39,43,DATE
2288,457,061c6142b8017368303fedb232249655,592a3a5635504cb8542a48d4b874a5fa,"The Birth of Venus - Sandro Botticelli, 1486, 172.5x278.5 cm - tempera on canvas.",45,57,DIMENSION
2289,457,061c6142b8017368303fedb232249655,ff147b77acc95bf78650643087d92a78,"The Birth of Venus - Sandro Botticelli, 1486, 172.5x278.5 cm - tempera on canvas.",60,78,MEDIUM
2290,458,2d111770c97a5ff52a6bd633776541a2,9a1b731edfa3db63b27faae24deca81a,"Michelangelo's 'David' - 1504 - marble, 517 cm tall.",0,12,ARTIST
2291,458,2d111770c97a5ff52a6bd633776541a2,540e0adba075f1fd5a0d6f850dbc0a21,"Michelangelo's 'David' - 1504 - marble, 517 cm tall.",14,21,ART_TITLE
2292,458,2d111770c97a5ff52a6bd633776541a2,9dda705f98e78bce35562a7783c745ed,"Michelangelo's 'David' - 1504 - marble, 517 cm tall.",24,28,DATE
2293,458,2d111770c97a5ff52a6bd633776541a2,b82f9b3d1501018f506a6e461abe8a97,"Michelangelo's 'David' - 1504 - marble, 517 cm tall.",31,37,MEDIUM
2294,458,2d111770c97a5ff52a6bd633776541a2,d5e1e94b4b16515eab444d64803963cb,"Michelangelo's 'David' - 1504 - marble, 517 cm tall.",39,48,DIMENSION
2295,459,7394b8772c340bc2394648589d41f104,70b44c8db83fa3e5158f05b34fa402c2,"Girl with a Pearl Earring, Johannes Vermeer - 1665 - 44.5x39 cm, oil on canvas.",0,25,ART_TITLE
2296,459,7394b8772c340bc2394648589d41f104,5577fe6a5ed4def628bd3075df234cb7,"Girl with a Pearl Earring, Johannes Vermeer - 1665 - 44.5x39 cm, oil on canvas.",27,44,ARTIST
2297,459,7394b8772c340bc2394648589d41f104,0b4fcee2462cfd81a31413c6432bdabd,"Girl with a Pearl Earring, Johannes Vermeer - 1665 - 44.5x39 cm, oil on canvas.",47,51,DATE
2298,459,7394b8772c340bc2394648589d41f104,1c7293eb3792d7f09f2e6f0c1f9cf86b,"Girl with a Pearl Earring, Johannes Vermeer - 1665 - 44.5x39 cm, oil on canvas.",54,63,DIMENSION
2299,459,7394b8772c340bc2394648589d41f104,bdd9139b7abef7b3d06f5a0bc72096ca,"Girl with a Pearl Earring, Johannes Vermeer - 1665 - 44.5x39 cm, oil on canvas.",65,78,MEDIUM
2300,460,42992a5faa7347925414925340339e71,32f6f67fdfb197971a1b1d98335ba423,"Frida Kahlo - 'The Two Fridas', 1939 - 173x173 cm; oil on canvas.",0,11,ARTIST
2301,460,42992a5faa7347925414925340339e71,c2f115d0d18e269c365fa3165ce90650,"Frida Kahlo - 'The Two Fridas', 1939 - 173x173 cm; oil on canvas.",14,29,ART_TITLE
2302,460,42992a5faa7347925414925340339e71,8b029ce6d31d1460a30a582dc909bcda,"Frida Kahlo - 'The Two Fridas', 1939 - 173x173 cm; oil on canvas.",31,35,DATE
2303,460,42992a5faa7347925414925340339e71,0e48d21efbe5b4d7f491d0be26640084,"Frida Kahlo - 'The Two Fridas', 1939 - 173x173 cm; oil on canvas.",38,47,DIMENSION
2304,460,42992a5faa7347925414925340339e71,31c6f4446d8abe14fb76c3511c980e9c,"Frida Kahlo - 'The Two Fridas', 1939 - 173x173 cm; oil on canvas.",49,62,MEDIUM
2305,461,b5127a88a1692cb44beb77496cd4e95c,144fe50a5b66b35c65360d59aa828d29,"Jackson Pollock's 'No. 5, 1948' - 1948 - 244x122 cm, oil on fiberboard.",0,16,ARTIST
2306,461,b5127a88a1692cb44beb77496cd4e95c,40801911d771e5da81c89027dee3f5ab,"Jackson Pollock's 'No. 5, 1948' - 1948 - 244x122 cm, oil on fiberboard.",18,31,ART_TITLE
2307,461,b5127a88a1692cb44beb77496cd4e95c,3e5c16962afbf9e0938f2844e6b0f8f0,"Jackson Pollock's 'No. 5, 1948' - 1948 - 244x122 cm, oil on fiberboard.",34,38,DATE
2308,461,b5127a88a1692cb44beb77496cd4e95c,630ae8019b8596dd0749bd5444f6180a,"Jackson Pollock's 'No. 5, 1948' - 1948 - 244x122 cm, oil on fiberboard.",41,50,DIMENSION
2309,461,b5127a88a1692cb44beb77496cd4e95c,2c64ef3446e0a6e5b65b16215f4becb8,"Jackson Pollock's 'No. 5, 1948' - 1948 - 244x122 cm, oil on fiberboard.",52,69,MEDIUM
2310,462,deca1c8a6c05ae462d29b5f1be32173a,5fae9e4e1f9ad91c705ec0301ce996da,"Henri Matisse - 1909 - 'The Dance', 260x391 cm; oil on canvas.",0,13,ARTIST
2311,462,deca1c8a6c05ae462d29b5f1be32173a,ba214bf190c4d59d3a7e64147aee5c74,"Henri Matisse - 1909 - 'The Dance', 260x391 cm; oil on canvas.",16,20,DATE
2312,462,deca1c8a6c05ae462d29b5f1be32173a,a26a032ea21700a0c5481cd413106891,"Henri Matisse - 1909 - 'The Dance', 260x391 cm; oil on canvas.",23,33,ART_TITLE
2313,462,deca1c8a6c05ae462d29b5f1be32173a,b6e0cfb5c65922dcec724d31a410e5d7,"Henri Matisse - 1909 - 'The Dance', 260x391 cm; oil on canvas.",35,44,DIMENSION
2314,462,deca1c8a6c05ae462d29b5f1be32173a,0e5b81eeffb554f470c133f0ba84cf5d,"Henri Matisse - 1909 - 'The Dance', 260x391 cm; oil on canvas.",47,60,MEDIUM
2315,463,465623a98777ba69ac85574b4d88bf91,34b1fd4eee5bcef1a7005c68f5b44b17,"Gustav Klimt, 'The Kiss', 1908, oil on canvas - 180x180 cm.",0,12,ARTIST
2316,463,465623a98777ba69ac85574b4d88bf91,3ba2cd86d300cd68c9f124a8ca6252dc,"Gustav Klimt, 'The Kiss', 1908, oil on canvas - 180x180 cm.",14,23,ART_TITLE
2317,463,465623a98777ba69ac85574b4d88bf91,c96a1d5f21a37616a282d7f7f9f87ea3,"Gustav Klimt, 'The Kiss', 1908, oil on canvas - 180x180 cm.",25,29,DATE
2318,463,465623a98777ba69ac85574b4d88bf91,dc3638accac2c28a9bed7d13cf82ec88,"Gustav Klimt, 'The Kiss', 1908, oil on canvas - 180x180 cm.",31,44,MEDIUM
2319,463,465623a98777ba69ac85574b4d88bf91,3c3c108f4b0d116b3098aba26803004d,"Gustav Klimt, 'The Kiss', 1908, oil on canvas - 180x180 cm.",47,56,DIMENSION
2320,464,c1cc4a52a15001402603d5ebc7930cd4,0d9b457cd6106e3ec70d2d3aad321294,"Marcel Duchamp - 'Nude Descending a Staircase, No. 2' - 1912, 147x89 cm, oil on canvas.",0,15,ARTIST
2321,464,c1cc4a52a15001402603d5ebc7930cd4,2a1bbf667f5826b6d70ea146af1cb4da,"Marcel Duchamp - 'Nude Descending a Staircase, No. 2' - 1912, 147x89 cm, oil on canvas.",18,54,ART_TITLE
2322,464,c1cc4a52a15001402603d5ebc7930cd4,c7d4af62c13ebd8cb349713e3c716ec4,"Marcel Duchamp - 'Nude Descending a Staircase, No. 2' - 1912, 147x89 cm, oil on canvas.",57,61,DATE
2323,464,c1cc4a52a15001402603d5ebc7930cd4,394fc2f030efdac6fd6dd810fc998c25,"Marcel Duchamp - 'Nude Descending a Staircase, No. 2' - 1912, 147x89 cm, oil on canvas.",63,71,DIMENSION
2324,464,c1cc4a52a15001402603d5ebc7930cd4,64f4ddfc686d2d1ccabeaadaa043549e,"Marcel Duchamp - 'Nude Descending a Staircase, No. 2' - 1912, 147x89 cm, oil on canvas.",73,86,MEDIUM
2325,465,5f6f615302650bee2160906a164889e3,b7100985bbf2afd49b577975be1934d7,"Edvard Munch, 1893, 'The Scream' - 91x73 cm, oil, tempera, and pastel on cardboard.",0,12,ARTIST
2326,465,5f6f615302650bee2160906a164889e3,ae6fcc10409c55525fbff305c76f4d9d,"Edvard Munch, 1893, 'The Scream' - 91x73 cm, oil, tempera, and pastel on cardboard.",14,18,DATE
2327,465,5f6f615302650bee2160906a164889e3,28aacc517863efee67602f7c0ab9ec64,"Edvard Munch, 1893, 'The Scream' - 91x73 cm, oil, tempera, and pastel on cardboard.",20,31,ART_TITLE
2328,465,5f6f615302650bee2160906a164889e3,7b7dbd54694abbf87de1ba04efbfc2d3,"Edvard Munch, 1893, 'The Scream' - 91x73 cm, oil, tempera, and pastel on cardboard.",34,41,DIMENSION
2329,465,5f6f615302650bee2160906a164889e3,12d9c8b5b3dd9041270bcc5df43bfcf6,"Edvard Munch, 1893, 'The Scream' - 91x73 cm, oil, tempera, and pastel on cardboard.",43,78,MEDIUM
2330,466,87ea35e4d14c998067e702f58480129c,e531e37a3b6f354fefa994afa1ae122e,"Georges Seurat - 'A Sunday Afternoon on the Island of La Grande Jatte' - 1884, 207x308 cm; oil on canvas.",0,14,ARTIST
2331,466,87ea35e4d14c998067e702f58480129c,271f3b1ddf30694951697dae24af2e96,"Georges Seurat - 'A Sunday Afternoon on the Island of La Grande Jatte' - 1884, 207x308 cm; oil on canvas.",17,72,ART_TITLE
2332,466,87ea35e4d14c998067e702f58480129c,43c7f000fa787e468e90e3cf825d3c6d,"Georges Seurat - 'A Sunday Afternoon on the Island of La Grande Jatte' - 1884, 207x308 cm; oil on canvas.",75,79,DATE
2333,466,87ea35e4d14c998067e702f58480129c,5e1dcfdf64e36736768940465f5532ea,"Georges Seurat - 'A Sunday Afternoon on the Island of La Grande Jatte' - 1884, 207x308 cm; oil on canvas.",81,90,DIMENSION
2334,466,87ea35e4d14c998067e702f58480129c,1f829f0322de7a97f306e2adc138eff9,"Georges Seurat - 'A Sunday Afternoon on the Island of La Grande Jatte' - 1884, 207x308 cm; oil on canvas.",92,105,MEDIUM
2335,467,45090f7e9355b87acda985f331c255a2,78ef8beaae7736a1d505eea222183e25,"Vincent van Gogh, 'The Starry Night', 1889, 73.7x92.1 cm, oil on canvas.",0,16,ARTIST
2336,467,45090f7e9355b87acda985f331c255a2,fd790a44178ef81c82d47ebfe44454be,"Vincent van Gogh, 'The Starry Night', 1889, 73.7x92.1 cm, oil on canvas.",18,35,ART_TITLE
2337,467,45090f7e9355b87acda985f331c255a2,7b79ba1e07778ada23e0890771c6829c,"Vincent van Gogh, 'The Starry Night', 1889, 73.7x92.1 cm, oil on canvas.",37,41,DATE
2338,467,45090f7e9355b87acda985f331c255a2,6b8169e25fa7740e28dfbef55adda2b1,"Vincent van Gogh, 'The Starry Night', 1889, 73.7x92.1 cm, oil on canvas.",43,53,DIMENSION
2339,467,45090f7e9355b87acda985f331c255a2,acd1540ddfa30d404b8f5cd456fe599e,"Vincent van Gogh, 'The Starry Night', 1889, 73.7x92.1 cm, oil on canvas.",55,68,MEDIUM
2340,468,e85fb91b80043dc58a8cf928d2c312fc,6e51be4f236ca31e8e99c4524f10d812,"Paul Cezanne - 'The Card Players', 1895 - 47x56 cm, oil on canvas.",0,12,ARTIST
2341,468,e85fb91b80043dc58a8cf928d2c312fc,8fbf95291b0c843370b3b7c274fe2ae7,"Paul Cezanne - 'The Card Players', 1895 - 47x56 cm, oil on canvas.",15,32,ART_TITLE
2342,468,e85fb91b80043dc58a8cf928d2c312fc,2f747a2897ac40a15cf5c2f7e7cd5d10,"Paul Cezanne - 'The Card Players', 1895 - 47x56 cm, oil on canvas.",34,38,DATE
2343,468,e85fb91b80043dc58a8cf928d2c312fc,dffe25a459745d21ce234c307ebe1814,"Paul Cezanne - 'The Card Players', 1895 - 47x56 cm, oil on canvas.",41,48,DIMENSION
2344,468,e85fb91b80043dc58a8cf928d2c312fc,7c1515ddb1c74ddb73025b664dfd7655,"Paul Cezanne - 'The Card Players', 1895 - 47x56 cm, oil on canvas.",50,63,MEDIUM
2345,469,59ab922e6fac5227d4f2f93bbaed6933,07d9668c71d46c5dc49fb5886b0a2d00,"Pablo Picasso - 'Les Demoiselles d'Avignon', 1907 - 243.9x233.7 cm; oil on canvas.",0,13,ARTIST
2346,469,59ab922e6fac5227d4f2f93bbaed6933,4e4f24e57980c7389a4261c3f0ed7aa3,"Pablo Picasso - 'Les Demoiselles d'Avignon', 1907 - 243.9x233.7 cm; oil on canvas.",16,44,ART_TITLE
2347,469,59ab922e6fac5227d4f2f93bbaed6933,d2f04b1cd38bc62114a327fe91078b62,"Pablo Picasso - 'Les Demoiselles d'Avignon', 1907 - 243.9x233.7 cm; oil on canvas.",46,50,DATE
2348,469,59ab922e6fac5227d4f2f93bbaed6933,665a23fd5347ed49af8335a24a0ac0e8,"Pablo Picasso - 'Les Demoiselles d'Avignon', 1907 - 243.9x233.7 cm; oil on canvas.",53,65,DIMENSION
2349,469,59ab922e6fac5227d4f2f93bbaed6933,6bb5f38111f2bf207029ae32a260582c,"Pablo Picasso - 'Les Demoiselles d'Avignon', 1907 - 243.9x233.7 cm; oil on canvas.",67,80,MEDIUM
2350,470,41d0cbe9c3d9e4d73310a0d82b2c3b79,b26ae48e07a2df67b0851b461ea81b38,Acrylic paint - 'Starry Nite' by Vangogh; 29x36 cm - 1889,36,43,ARTIST
2351,470,41d0cbe9c3d9e4d73310a0d82b2c3b79,4c4de13cd396b6c9be1ec118dd689989,Acrylic paint - 'Starry Nite' by Vangogh; 29x36 cm - 1889,19,30,ART_TITLE
2352,470,41d0cbe9c3d9e4d73310a0d82b2c3b79,2a29a92d360a2de6134752ca52017db2,Acrylic paint - 'Starry Nite' by Vangogh; 29x36 cm - 1889,0,13,MEDIUM
2353,470,41d0cbe9c3d9e4d73310a0d82b2c3b79,e241ed7b7d9b17a100b52e7e4acbaa28,Acrylic paint - 'Starry Nite' by Vangogh; 29x36 cm - 1889,33,43,DIMENSION
2354,470,41d0cbe9c3d9e4d73310a0d82b2c3b79,7f9fd8622c4c194ce70a0c51e295c76c,Acrylic paint - 'Starry Nite' by Vangogh; 29x36 cm - 1889,46,50,DATE
2355,471,9c10e257526c2659dc6031bd79626eff,6fe5c2c9117f12f4f4b9b65f10cd67ef,"The 'Mona Lisa' - oil on canvas; 77 x 53 cm, created by Leonardo Da Vici - 1503.",41,58,ARTIST
2356,471,9c10e257526c2659dc6031bd79626eff,6d047e4ab3babd268d49f773d9f8eb1e,"The 'Mona Lisa' - oil on canvas; 77 x 53 cm, created by Leonardo Da Vici - 1503.",5,15,ART_TITLE
2357,471,9c10e257526c2659dc6031bd79626eff,6cc9a7862b9a2305e51dc3edf422cc7b,"The 'Mona Lisa' - oil on canvas; 77 x 53 cm, created by Leonardo Da Vici - 1503.",18,32,MEDIUM
2358,471,9c10e257526c2659dc6031bd79626eff,38939d7290bf5a8401b3c92ae2deae8e,"The 'Mona Lisa' - oil on canvas; 77 x 53 cm, created by Leonardo Da Vici - 1503.",35,44,DIMENSION
2359,471,9c10e257526c2659dc6031bd79626eff,3583da9274b63c3790ae818845e8ebd9,"The 'Mona Lisa' - oil on canvas; 77 x 53 cm, created by Leonardo Da Vici - 1503.",61,65,DATE
2360,472,758881a796f74de9c8964f8c701b072b,9ab9c709f65fbad3c0c867089ff042e6,"Watercolor on paper - 'The Kiss' by Gustav Klimmt, 180x180 cm, 1908.",37,50,ARTIST
2361,472,758881a796f74de9c8964f8c701b072b,7c572c9d33b2f104fe0f772d01672a42,"Watercolor on paper - 'The Kiss' by Gustav Klimmt, 180x180 cm, 1908.",21,30,ART_TITLE
2362,472,758881a796f74de9c8964f8c701b072b,92f05a0b756aeb9acee23528306fbfd4,"Watercolor on paper - 'The Kiss' by Gustav Klimmt, 180x180 cm, 1908.",0,19,MEDIUM
2363,472,758881a796f74de9c8964f8c701b072b,d06821b4f6d944c7d4c288c885c5a82d,"Watercolor on paper - 'The Kiss' by Gustav Klimmt, 180x180 cm, 1908.",52,61,DIMENSION
2364,472,758881a796f74de9c8964f8c701b072b,5055dcc0773a4caf876dc60fd6a13eeb,"Watercolor on paper - 'The Kiss' by Gustav Klimmt, 180x180 cm, 1908.",63,67,DATE
2365,473,faa8619b36e9602b2cd717df86453b26,aa290b547ddc6284dd0be52f77afb0b3,"'The Persistence of Memory' - Salvador Dali; oil on canvas, 24x33 cm - 1931",29,42,ARTIST
2366,473,faa8619b36e9602b2cd717df86453b26,9eb1a4ac4f70fbd4a1d018d4c4c68bae,"'The Persistence of Memory' - Salvador Dali; oil on canvas, 24x33 cm - 1931",0,27,ART_TITLE
2367,473,faa8619b36e9602b2cd717df86453b26,9dcf8d4524aa0a28bfbc65e4e236ec5b,"'The Persistence of Memory' - Salvador Dali; oil on canvas, 24x33 cm - 1931",45,59,MEDIUM
2368,473,faa8619b36e9602b2cd717df86453b26,d28028c703485da65a617c72d4add955,"'The Persistence of Memory' - Salvador Dali; oil on canvas, 24x33 cm - 1931",61,69,DIMENSION
2369,473,faa8619b36e9602b2cd717df86453b26,6909c94aeb5f483d5503f5661e365fb9,"'The Persistence of Memory' - Salvador Dali; oil on canvas, 24x33 cm - 1931",72,76,DATE
2370,474,dbba24c0696befbed9864fe238657ffe,a1b76dbb2d472a95cee5b0868cb65dc3,"Pablo Piccaso's 'Guernica' - oil on canvas; 349x776 cm, 1937.",0,13,ARTIST
2371,474,dbba24c0696befbed9864fe238657ffe,6023d2fb6e37921f25fa4fc0960d3030,"Pablo Piccaso's 'Guernica' - oil on canvas; 349x776 cm, 1937.",15,24,ART_TITLE
2372,474,dbba24c0696befbed9864fe238657ffe,36e0573925db9840f9d057be820a5d0d,"Pablo Piccaso's 'Guernica' - oil on canvas; 349x776 cm, 1937.",27,41,MEDIUM
2373,474,dbba24c0696befbed9864fe238657ffe,c1d8e5533982a9cd69062e7034c1cfca,"Pablo Piccaso's 'Guernica' - oil on canvas; 349x776 cm, 1937.",43,52,DIMENSION
2374,474,dbba24c0696befbed9864fe238657ffe,e3858822da7049357a3baa510bedc958,"Pablo Piccaso's 'Guernica' - oil on canvas; 349x776 cm, 1937.",54,58,DATE
2375,475,9704d7164677a650cf4432ef24c49a0e,cce8a944e033d69d4642f26c85eb834f,Vincent van Goh: 'Sunflowers' - oil on canvas; 92x73 cm - 1888.,0,15,ARTIST
2376,475,9704d7164677a650cf4432ef24c49a0e,4f7a2c400bd8960f36770eeb9a304496,Vincent van Goh: 'Sunflowers' - oil on canvas; 92x73 cm - 1888.,17,28,ART_TITLE
2377,475,9704d7164677a650cf4432ef24c49a0e,ecb07018f39c00168b28483f6a360854,Vincent van Goh: 'Sunflowers' - oil on canvas; 92x73 cm - 1888.,31,45,MEDIUM
2378,475,9704d7164677a650cf4432ef24c49a0e,2fe0de610b77fdbca5dab254e02ec49e,Vincent van Goh: 'Sunflowers' - oil on canvas; 92x73 cm - 1888.,47,54,DIMENSION
2379,475,9704d7164677a650cf4432ef24c49a0e,6a262a1dd26629944cbf7683d7fc99b7,Vincent van Goh: 'Sunflowers' - oil on canvas; 92x73 cm - 1888.,57,61,DATE
2380,476,d61a0571538f573658cd771893ace24f,ef0ee0ded6c27c7b8e4b6b2bcddcbb80,"Claude Monet's 'Water Lilies' - oil paint; 200x180 cm, 1916.",0,12,ARTIST
2381,476,d61a0571538f573658cd771893ace24f,6df230d7836e1581ed7fa22cadee8a9a,"Claude Monet's 'Water Lilies' - oil paint; 200x180 cm, 1916.",14,27,ART_TITLE
2382,476,d61a0571538f573658cd771893ace24f,b2c2a4187fa3f8a4a46b0dd1dd5d2e45,"Claude Monet's 'Water Lilies' - oil paint; 200x180 cm, 1916.",30,40,MEDIUM
2383,476,d61a0571538f573658cd771893ace24f,8c1d24af271100aeb6361a4659eac2b3,"Claude Monet's 'Water Lilies' - oil paint; 200x180 cm, 1916.",42,51,DIMENSION
2384,476,d61a0571538f573658cd771893ace24f,c210004b537b52ea753b44defac3a650,"Claude Monet's 'Water Lilies' - oil paint; 200x180 cm, 1916.",53,57,DATE
2385,477,a34739e7f0a1acffa12d60e575a8a72b,97370fd9752684ca739fb7693a0bef08,"'The Scream' by Edvard Munch; tempera on cardboard - 91x73cm, 1893.",17,30,ARTIST
2386,477,a34739e7f0a1acffa12d60e575a8a72b,6b90e40c5dcd2cece45f7a65d4d414ad,"'The Scream' by Edvard Munch; tempera on cardboard - 91x73cm, 1893.",0,12,ART_TITLE
2387,477,a34739e7f0a1acffa12d60e575a8a72b,1546076dbe8af3765e137c50efc6100e,"'The Scream' by Edvard Munch; tempera on cardboard - 91x73cm, 1893.",33,53,MEDIUM
2388,477,a34739e7f0a1acffa12d60e575a8a72b,8920a4c5c49cbb1be1c1923aa12efed8,"'The Scream' by Edvard Munch; tempera on cardboard - 91x73cm, 1893.",56,63,DIMENSION
2389,477,a34739e7f0a1acffa12d60e575a8a72b,2de86a060ab12de379b5b8ea1f009712,"'The Scream' by Edvard Munch; tempera on cardboard - 91x73cm, 1893.",65,69,DATE
2390,478,7a2416a1a0994b44bf53c132d4b027c6,fdcc30aee7727803d6c90c0a7d0d4ef4,"Marcel Duchamp - 'Nude Descending a Staircase'; oil on canvas, 58x35 in, 1912.",0,14,ARTIST
2391,478,7a2416a1a0994b44bf53c132d4b027c6,4878b0af17c089144901674b50804820,"Marcel Duchamp - 'Nude Descending a Staircase'; oil on canvas, 58x35 in, 1912.",17,44,ART_TITLE
